2.791189844,4.906880304,0.309845266,120.2311089,1.99329342,0,0.046550573,0.007221389,0,0.069544865
1.190721116,0,0.005416309,0.18742531,2.536883284,0,0,0.03153962,0,0.005949442
0.249769318,0.608932544,0.009896762,0.165946734,0.006508618,0,0.17040145,0.012998917,0.303581937,0.282081907
0.353371629,0.976036246,0.009166245,342.7933966,7.605456923,0.009050286,0.10852656,0.102983808,0.228883172,0
0.021061178,1.162426048,0.14029558,43.90600102,7.327256056,0.004441081,2.933590923,0.465661854,0.276945459,0.122120593
0.466485851,6.525217298,0.030871389,53.73119883,30.01930451,0,0.394079363,0.078337759,0.25214797,0.039121144
1.194426518,0.102379683,0.211332815,23.06261827,2.98519435,0.005256654,0.49406954,0.233418658,0.793395504,0.073513326
1.84167665,3.088785695,0.181060714,13.40666624,78.59329666,0.006643633,15.09490983,0.147247889,2.004549784,0.689884794
1.989374155,1.660123566,0.918580198,62.20824414,10.61657966,0.008124596,4.746998424,0.259439707,2.976953028,4.002124483
1.911372101,5.898297004,0.764035264,29.57521546,2.326518147,0,0.01537935,0.09553576,0.06971964,0.005416579
1.310928303,3.069146254,1.478567478,5.683491527,2.975607952,0,0.038241389,0.022510695,3.311590713,1.284746795
1.64319932,0.772480544,1.624993499,18.71393192,9.321231748,0.008243217,4.667105086,0.232092487,13.14698568,1.327369672
3.197420279,0.73417144,3.609870507,27.93368412,15.90020609,0.00557804,4.700843066,1.257354113,13.7490218,4.8905578
4.378445575,1.50845646,2.918011376,37.32293096,19.32898647,0.179131391,19.67966529,2.876552058,4.412993903,0.261361615
2.762767562,2.129913593,3.391415305,32.18612185,38.01865953,0.072542896,5.432800978,0.827131974,19.20445108,0.399739291
9.146789824,1.202980433,5.213842276,34.48355557,28.09169658,0.119077393,6.872881009,2.095325571,2.802458256,0.407725011
6.560694308,0.026006872,7.336155839,24.19641443,36.80596049,0.092295625,3.023912102,2.189168097,7.364398641,0.146356903
6.020574486,8.339387468,2.569988958,28.37707094,37.44475493,0.011620327,4.38927367,0.511252787,6.119423389,0.852162311
7.274345859,2.591281864,4.52052699,36.45405566,45.99389381,0.018189726,3.065895783,0.874112928,0,1.401735773
4.427823319,4.507897784,6.351961932,168.7161837,56.98576366,0,1.473171361,1.367164207,5.77815977,0.535799277
16.38070182,8.987630877,3.688511557,75.57323809,33.94342901,0.000941396,0.622730716,0.414042707,5.38846254,0.723885827
9.998194437,5.016109337,4.467166061,93.37631069,62.47454571,0.056349867,15.39882584,1.552497949,9.592095051,0.757793975
20.72125196,36.8337002,4.836669732,70.91721891,227.724014,0.041467474,28.02438904,1.642558623,6.97200093,0.788972269
21.89876342,89.37474493,6.9369512,72.51354358,102.5222409,0.065257003,45.83140953,4.034130702,31.02811866,1.1575864
8.177207618,16.44112395,8.183865757,81.1374591,56.78408427,0.208407736,34.26791624,5.347030988,38.25523603,1.797910522
15.84556224,22.45552849,12.47213442,54.54726691,79.50216793,0.412252997,7.579429796,4.860039167,28.07412952,2.090896695
6.0141355,60.63182992,7.873441837,65.25226079,90.29570341,0.113182299,31.07787828,8.940917229,32.8306962,1.141939956
5.376066307,19.59848331,23.45588785,90.84501258,76.21948368,0.133396086,8.38395168,7.780521939,17.79771771,0.569313068
6.567493333,30.45227688,7.825751169,113.6133287,117.1792457,0.169724972,3.620582128,7.654294833,26.67696636,0.974074408
7.115430159,3.12318815,10.30834204,85.71492273,68.76599852,0.631436112,8.315505704,15.74415021,33.67159193,0.934105342
8.325801982,9.178641517,27.61158693,59.87070703,116.2038202,0.941366467,13.02183881,21.33211216,23.11522223,1.430030458
10.28676571,8.183570674,25.52019487,61.19784712,75.32259716,1.653787864,27.70031697,22.54679724,54.35605574,0.15867894
9.834657068,35.69322616,29.52514965,88.44714101,54.86711634,0.056726539,3.339403909,3.59628573,40.54088268,2.572651137
16.04385131,18.06198949,44.43053603,101.0320781,120.8727356,0.033007233,3.816497109,9.560877319,18.24505872,1.579580662
19.12260094,11.11388856,21.22003733,61.10734675,58.24334844,0,6.056957264,6.292055431,97.59740475,0.196001005
13.94567108,27.64753915,39.48723766,122.4026165,144.1346941,1.280172235,46.07627768,12.49666765,28.15512377,0.75562046
10.57233051,18.46970948,15.72026501,49.16476192,54.65349136,0.02169429,8.828927575,6.436345481,36.4177153,0.903840457
23.96494094,6.838816815,20.15269077,65.31103535,84.34945976,0.740286531,44.44923653,16.91154719,53.99580968,2.519317812
18.74810323,9.236422379,44.48894113,45.89099204,88.08675643,2.741290256,10.07061056,22.98538002,62.75931279,6.800866984
16.52245541,11.04469589,41.15709695,56.75014058,119.3820218,7.486355211,39.05963386,21.95035186,33.8369655,4.75087249
14.87578597,64.81330334,65.35686089,28.53081115,76.96523387,6.555794972,15.19761447,20.03130525,27.10088992,2.938295967
7.967228395,19.9203063,22.8809791,41.19089096,49.8691755,2.003479449,24.89168689,17.578532,23.15655335,3.314671955
13.56550532,10.36287621,31.0952351,120.2311089,42.66535382,1.941177876,7.253884779,10.66936138,0,0.069544865
